training
"The price was awesome, much cheaper than what I'd pay in the grocery store, so that's good. The crackers themselves are also good, crunchy and wheaty with a little salt... basically what you'd expect from Wheat Thins. On the downside, the expiration date on them was about 15 days away when I recieved my six pack of these, that was a huge letdown. Honestly it's not like this is the type of product where the expiration date has to be taken extremely seriously, I mean it's not like it's eggs or milk, but at the same time I'm disappointed that Amazon would send me six boxes of these when they're just about to expire. So overall, good price, good product, and shame on whoever decided it's alright to pack these up and ship them out when they're days away from expiring. TL;DR Good price, bad expiration date"
"I LOVE this soup mix and use it often as a marinade for chicken. Easiest recipe: Spray a 13x9 inch pan with Pam. Slice peeled potatoes paper thin and line the bottom of your pan with two layers of your potatoes. Put boneless, skinless chicken over the potatoes. Take two soup packets and combine them in a bowl with 1/3 c. olive or vegetable oil and about 1/3 c. water; mix. Pour marinade over chicken and then bake entire thing for an hour. SO EASY AND SO DELICIOUS! Every time I make this, I get nothing but compliments; it's even my husband's favorite. Lipton nailed it with this one and I'd recommend it to anyone who loves garlic and zesty spices.<br /><br />This was also a pretty good deal since the packets can sometimes be difficult to find at the store and usually aren't on sale for less than $1.50. I'm very happy with my purchase! TL;DR Best marinade ever!"
"I thought I was ordering unsweetened, since I typed ""Almond Milk Unsweetened"" in the search bar. This product came up as the #2 selection, and the price was good, so I bought it. After it arrived, I noticed that it had cane sugar in the ingredients. You would think with unsweetened in the search engine, Amazon would do a better sorting job than to have a sweetened version as the #2 choice. My fault for not looking more closely. Live and learn, the Amazon search engine isn't perfect.<br />Since I cannot have sugar, I cannot rate the product. TL;DR Disappointed in Search Engine"
"I am a fan of the Muscle Milk Milk and Oats oatmeals by Cytosport.  The product comes in several flavors of which Banana Walnut is one.  The banana flavor was detectable but the walnut was understated.<br /><br />My preferred flavor is blueberries and cream.<br /><br />Milk and Oats is in my opinion a healthy product which delivers a good amount of protein and vitamins.  It provides a healthy start to any day.<br /><br />One caution with this product.  It took me several times making the oatmeal to make it turn out right.  It takes a little more effort than add water, stir and nuke. TL;DR Less than wonderful"
"Walmart sells this same cake mix for less than $1 per box. I expect much better from Amazon- you are ripping people off with this ""deal"" TL;DR How is this a good deal?"
"These sweet treats are really something to write home about. They are crispy, slightly sweet but enough to satisfy any sweet tooth. The blend of raisins and almonds are perfect. Just make sure you take out only a few, 2 or 3 might do it, or you will eat much more than you intended! TL;DR Absolutely wonderful!"
"Arrived on time and was exactly as pictured.  Customer service was great.  Product tasted fresh and would definitely use this company again. One con is chips were in small pieces, packing problem, still price was great and would order again. TL;DR Great Customer Service"
"I love the Stash brand tea. I love the flavors of Pomegranate, Raspberry but put them together with green tea isn't a taste I like. I figured given the fact that I love the taste of Pomegranate and Raspberries I would like this one but personally I don't like it. But just because I don't like it doesn't mean someone else wouldn't like it. It is something you should judge for yourself. TL;DR Not that great"
"The coffee comes in vaccum-sealed packages rather than in the displayed can. Apparently this affects the taste as the coffee is somewhat bitter-tasting compared to the same coffee purchased in cans from the grocery store. I guess we'll have to live with the bitter taste since we can't seem to find this particular coffee in our local stores, but we are disappointed. TL;DR Bitter Taste"
I'm glad I didn't actually gift this to someone.  The food was mediocre at best and the cutting board split right in half. TL;DR Not a good gift.
"This product isn't cheap, but it tastes good. It tastes a lot like brown sugar, in my opinion.<br /><br />I bought it to use in meals for my mother, who has been confined to bedrest and was recently diagnosed as a diabetic. So far, I have only used it to make a lower-carb poppyseed dressing for the chicken slaw she likes so much. When the weather is cool enough to bake, I'd like to make her some coconut meringues using partly this sugar, and partly something else such as Splenda or xylitol.<br /><br />My mom takes Glucophage and has had fairly good blood sugar levels when she eats reasonably, so I'm probably not the best qualified to comment as to how it could affect someone whose diabetes is more severe.<br /><br />My only suggestion would be for the company to consider going with a different bag, since the zip-close top on this doesn't work, and I'm keeping it in another bag. FYI, the carbs listed for this product are the same as regular brown sugar, although I understand different carbs metabolize differently. TL;DR I like this..."
"Notice that although the picture has 3 jars of salsa, you only get one jar of salsa.  It is not made clear in the product description, which is annoying. TL;DR do not be deceived"
My dog loves Greenies Treats and because they are good fo rher that makes them even better! TL;DR Good things!
Great cookies if you are a celiac.  best cookies I have found in a long time.  You must try them! TL;DR Great product and fast shipping
"I'd like to first say that i'm a bit obsessed with pickles.  Whenever I see a brand i haven't tried, I buy it.<br />Harold's francis cowley pickles and sissy sweet pickles are two of the best pickles i've ever eaten.  Crunchy, favorable, salty and delicious.<br />These are the Rolls Royce of pickles. Thank you! TL;DR Best pickles ever!"
